date,title,source,event,trade_date,relative_day,compound,bert_label,bert_score
2020-12-23,Rockets' James Harden explains appearance at nightclub - Chron,Chron,Harden to Nets,2021-01-13,-21,0.0,POSITIVE,0.7406655550003052
2020-12-23,The Houston Rockets have a James Harden problem that has now put the league in jeopardy - Deseret News,Deseret News,Harden to Nets,2021-01-13,-21,-0.7003,NEGATIVE,-0.9790738821029663
2020-12-23,James Harden Takes To Social Media To Deny He Went To Strip Club - Forbes,Forbes,Harden to Nets,2021-01-13,-21,-0.34,NEGATIVE,-0.9949468970298767
2020-12-23,NBA finds James Harden violated coronavirus protocols; Rockets-Thunder postponed - NBC Sports,NBC Sports,Harden to Nets,2021-01-13,-21,-0.6369,NEGATIVE,-0.9966195821762085
2020-12-23,Rockets' James Harden Denies Video Was Taken at Strip Club in Instagram Post - Bleacher Report,Bleacher Report,Harden to Nets,2021-01-13,-21,-0.4215,NEGATIVE,-0.9889149069786072
2020-12-23,Report: NBA investigating video of James Harden maskless at a club - Chron,Chron,Harden to Nets,2021-01-13,-21,0.0,NEGATIVE,-0.9819126129150391
2020-12-23,NBA fines James Harden $50K for violating COVID protocols - BasketballNews,BasketballNews,Harden to Nets,2021-01-13,-21,-0.5423,NEGATIVE,-0.9978456497192383
2020-12-23,Rockets' James Harden fined and NBA game with Thunder postponed over coronavirus - Axios,Axios,Harden to Nets,2021-01-13,-21,-0.2023,NEGATIVE,-0.9813257455825806
2020-12-23,Rockets' James Harden fined $50K for violating COVID-19 protocols - Sportsnet.ca,Sportsnet.ca,Harden to Nets,2021-01-13,-21,-0.5423,NEGATIVE,-0.9978210926055908
2020-12-23,NBA game postponed after COVID chaos as Harden is whacked with hefty fine - Fox Sports,Fox Sports,Harden to Nets,2021-01-13,-21,-0.5719,NEGATIVE,-0.7558419704437256
2020-12-23,Harden responds amid reported investigation into club footage - theScore,theScore,Harden to Nets,2021-01-13,-21,0.0,POSITIVE,0.907282829284668
2020-12-23,James Harden's behavior insult to players like Karl-Anthony Towns - USA Today,USA Today,Harden to Nets,2021-01-13,-21,-0.2023,NEGATIVE,-0.9991366267204285
2020-12-23,Report: Rockets and NBA investigating video of James Harden at strip club to determine if he'll miss season opener - Ahn Fire Digital,Ahn Fire Digital,Harden to Nets,2021-01-13,-21,-0.4588,NEGATIVE,-0.9949416518211365
2020-12-23,"Harden admits he attended event as NBA, Rockets reportedly investigate video - Sportsnet.ca",Sportsnet.ca,Harden to Nets,2021-01-13,-21,0.296,NEGATIVE,-0.9703913331031799
2020-12-23,NBA fines Harden $50K for protocol violation - Inquirer.net,Inquirer.net,Harden to Nets,2021-01-13,-21,-0.4939,NEGATIVE,-0.9982900023460388
2020-12-23,"NBA postpones Thunder-Rockets game because of Covid-19 and fines James Harden $50,000 - CNN",CNN,Harden to Nets,2021-01-13,-21,-0.2732,NEGATIVE,-0.9957107305526733
2020-12-23,NBA postpones season opener between Houston Rockets and Oklahoma City Thunder - The Washington Post,The Washington Post,Harden to Nets,2021-01-13,-21,-0.2732,NEGATIVE,-0.9852096438407898
2020-12-23,NBA investigating James Harden strip club video; Rockets star could miss game vs. Thunder - sportingnews.com,sportingnews.com,Harden to Nets,2021-01-13,-21,-0.1531,NEGATIVE,-0.9929527640342712
2020-12-23,"James Harden denies he went to strip club, but NBA fines him for violating protocols - USA Today",USA Today,Harden to Nets,2021-01-13,-21,-0.7684,NEGATIVE,-0.9900771379470825
2020-12-23,Rockets star James Harden fined $50K for violating NBA’s COVID protocols - New York Daily News,New York Daily News,Harden to Nets,2021-01-13,-21,-0.5423,NEGATIVE,-0.9966841340065002
2020-12-23,James Harden Responds With Angry Message After Allegations of Him Being at Strip Club - Ahn Fire Digital,Ahn Fire Digital,Harden to Nets,2021-01-13,-21,-0.6908,NEGATIVE,-0.975434422492981
2020-12-23,"NBA star Harden fined £37,000 after leaked video in club not wearing face mask - The Sun",The Sun,Harden to Nets,2021-01-13,-21,-0.3182,NEGATIVE,-0.994766354560852
2020-12-23,James Harden Fined $50 Grand for Violating COVID-19 Protocols - Basketball Forever,Basketball Forever,Harden to Nets,2021-01-13,-21,-0.128,NEGATIVE,-0.9968204498291016
2020-12-23,"OKC-Houston Game Postponed, Harden Out After COVID Violation - 600 ESPN El Paso",600 ESPN El Paso,Harden to Nets,2021-01-13,-21,-0.6124,NEGATIVE,-0.9912112355232239
2020-12-23,Rockets in chaos after James Harden party video leaks - New York Post,New York Post,Harden to Nets,2021-01-13,-21,-0.25,NEGATIVE,-0.993606448173523
2020-12-23,adidas Harden Vol. 5 Futurenatural in ‘Icy Pink’ - Sneaker Files,Sneaker Files,Harden to Nets,2021-01-13,-21,0.0,NEGATIVE,-0.9888311624526978
2020-12-23,NBA Rumors: Houston Rockets Wanted Michael Porter Jr. In Trade Package For James Harden - Fadeaway World,Fadeaway World,Harden to Nets,2021-01-13,-21,0.0,NEGATIVE,-0.9909228682518005
2020-12-24,James Harden to play vs. Portland Trail Blazers; six Houston Rockets players ruled out - ESPN,ESPN,Harden to Nets,2021-01-13,-20,0.34,NEGATIVE,-0.6723551750183105
2020-12-24,Adam Silver: James Harden Not Suspended Because Violation Was First Offense - NBC4 Washington,NBC4 Washington,Harden to Nets,2021-01-13,-20,0.4909,POSITIVE,0.9901201725006104
2020-12-24,Report: James Harden could be cleared to play in Rockets' new season opener after quarantine - Yahoo Sports,Yahoo Sports,Harden to Nets,2021-01-13,-20,0.4215,NEGATIVE,-0.9956112504005432
2020-12-24,"James Harden must quarantine until Friday, could play in opener - NBA.com",NBA.com,Harden to Nets,2021-01-13,-20,0.34,NEGATIVE,-0.9874458312988281
2020-12-24,"James Harden: NBA fines Houston Rockets star James Harden $50,000 for coronavirus protocol breach - Sky Sports",Sky Sports,Harden to Nets,2021-01-13,-20,0.0,NEGATIVE,-0.9967569708824158
2020-12-24,NBA cancels Houston Rockets opener as Harden fined $50k for Covid violation - The Guardian,The Guardian,Harden to Nets,2021-01-13,-20,-0.6249,NEGATIVE,-0.9992380142211914
2020-12-24,3 updated trades with Rockets for James Harden - Pippen Ain't Easy,Pippen Ain't Easy,Harden to Nets,2021-01-13,-20,-0.3412,NEGATIVE,-0.9929303526878357
2020-12-24,"Houston Rockets guard James Harden should be available Saturday with negative COVID-19 tests, sources say - ESPN",ESPN,Harden to Nets,2021-01-13,-20,-0.5719,NEGATIVE,-0.9983271956443787
2020-12-24,"Opinion: James Harden is trying to be a disruptor, and it's working. His antics could poison Rockets. - USA Today",USA Today,Harden to Nets,2021-01-13,-20,-0.5423,POSITIVE,0.9977409839630127
2020-12-24,Rockets hopeful James Harden will play on Saturday - Houston Chronicle,Houston Chronicle,Harden to Nets,2021-01-13,-20,0.6908,POSITIVE,0.9970226883888245
2020-12-24,NBA fines James Harden $50K for violating COVID protocols - BasketballNews,BasketballNews,Harden to Nets,2021-01-13,-20,-0.5423,NEGATIVE,-0.9978456497192383
2020-12-24,DeMarcus Cousins fumes as Rockets’ COVID chaos gets worse - New York Post,New York Post,Harden to Nets,2021-01-13,-20,-0.7845,NEGATIVE,-0.9970410466194153
2020-12-24,NBA game postponed after COVID chaos as Harden is whacked with hefty fine - Fox Sports,Fox Sports,Harden to Nets,2021-01-13,-20,-0.5719,NEGATIVE,-0.7558419704437256
2020-12-24,"Houston Rockets' James Harden fined $50,000, 'unavailable' due to protocol violation, NBA says - ESPN",ESPN,Harden to Nets,2021-01-13,-20,-0.4939,NEGATIVE,-0.9971475005149841
2020-12-24,NBA fines Harden $50K for protocol violation - Inquirer.net,Inquirer.net,Harden to Nets,2021-01-13,-20,-0.4939,NEGATIVE,-0.9982900023460388
2020-12-24,Rockets star James Harden fined $50K for violating NBA’s COVID protocols - New York Daily News,New York Daily News,Harden to Nets,2021-01-13,-20,-0.5423,NEGATIVE,-0.9966841340065002
2020-12-24,James Harden's behavior insult to players like Karl-Anthony Towns - USA Today,USA Today,Harden to Nets,2021-01-13,-20,-0.2023,NEGATIVE,-0.9991366267204285
2020-12-24,"James Harden denies he went to strip club, but NBA fines him for violating protocols - USA Today",USA Today,Harden to Nets,2021-01-13,-20,-0.7684,NEGATIVE,-0.9900771379470825
2020-12-24,"NBA star Harden fined £37,000 after leaked video in club not wearing face mask - The Sun",The Sun,Harden to Nets,2021-01-13,-20,-0.3182,NEGATIVE,-0.994766354560852
2020-12-24,"OKC-Houston Game Postponed, Harden Out After COVID Violation - 600 ESPN El Paso",600 ESPN El Paso,Harden to Nets,2021-01-13,-20,-0.6124,NEGATIVE,-0.9912112355232239
2020-12-24,James Harden must quarantine until Saturday; could play in Houston Rockets opener - The Fiji Times,The Fiji Times,Harden to Nets,2021-01-13,-20,0.34,NEGATIVE,-0.9484284520149231
2020-12-24,Shams Charania Reveals Why James Harden Threw A Ball At Jae’Sean Tate - Fadeaway World,Fadeaway World,Harden to Nets,2021-01-13,-20,0.0,NEGATIVE,-0.9882041215896606
2020-12-24,David Stern Is Rolling In His Grave After Seeing Harden Not Care About Covid Protocols - Total Frat Move,Total Frat Move,Harden to Nets,2021-01-13,-20,-0.6402,NEGATIVE,-0.9996464252471924
2020-12-25,James Harden to play vs. Portland Trail Blazers; six Houston Rockets players ruled out - ESPN,ESPN,Harden to Nets,2021-01-13,-19,0.34,NEGATIVE,-0.6723551750183105
2020-12-25,Rockets' James Harden focused on new season - Houston Chronicle,Houston Chronicle,Harden to Nets,2021-01-13,-19,0.3818,POSITIVE,0.9954049587249756
2020-12-25,Houston Rockets' James Harden must quarantine until Friday; could play in opener - ABC13 Houston,ABC13 Houston,Harden to Nets,2021-01-13,-19,0.34,NEGATIVE,-0.9898096323013306
2020-12-25,"After chaotic offseason, James Harden drops 44 points, 17 assists in Rockets' opener - Yahoo Sports",Yahoo Sports,Harden to Nets,2021-01-13,-19,-0.4939,NEGATIVE,-0.9975805282592773
2020-12-25,"John Wall, DeMarcus Cousins among six Rockets out vs. Trail Blazers - NBA.com",NBA.com,Harden to Nets,2021-01-13,-19,0.0,POSITIVE,0.8068503141403198
2020-12-25,DeMarcus Cousins fumes as Rockets’ COVID chaos gets worse - New York Post,New York Post,Harden to Nets,2021-01-13,-19,-0.7845,NEGATIVE,-0.9970410466194153
2020-12-25,Rockets Reportedly Make Decision On James Harden For Tonight's Game - The Spun,The Spun,Harden to Nets,2021-01-13,-19,0.0,POSITIVE,0.5943524837493896
2020-12-25,Shams Charania Reveals Why James Harden Threw A Ball At Jae’Sean Tate - Fadeaway World,Fadeaway World,Harden to Nets,2021-01-13,-19,0.0,NEGATIVE,-0.9882041215896606
2020-12-25,"Houston Rockets guard James Harden should be available Saturday with negative COVID-19 tests, sources say - ABC13 Houston",ABC13 Houston,Harden to Nets,2021-01-13,-19,-0.5719,NEGATIVE,-0.9983695149421692
2020-12-25,The 2020-2021 NBA Season is here! And so is their #wristgame - Time+Tide Watches,Time+Tide Watches,Harden to Nets,2021-01-13,-19,0.0,POSITIVE,0.9825147986412048
2020-12-25,James Harden must quarantine until Saturday; could play in Houston Rockets opener - The Fiji Times,The Fiji Times,Harden to Nets,2021-01-13,-19,0.34,NEGATIVE,-0.9484284520149231
2020-12-25,David Stern Is Rolling In His Grave After Seeing Harden Not Care About Covid Protocols - Total Frat Move,Total Frat Move,Harden to Nets,2021-01-13,-19,-0.6402,NEGATIVE,-0.9996464252471924
2020-12-26,Houston Rockets' James Harden grades 44-point debut in loss 'all right' - ESPN,ESPN,Harden to Nets,2021-01-13,-18,-0.3182,NEGATIVE,-0.8208408951759338
2020-12-26,Rockets' James Harden reminds other NBA teams why they should trade for him with sparkling 44-point debut - CBS Sports,CBS Sports,Harden to Nets,2021-01-13,-18,0.296,POSITIVE,0.9986999034881592
2020-12-26,Rockets' James Harden focused on new season - Houston Chronicle,Houston Chronicle,Harden to Nets,2021-01-13,-18,0.3818,POSITIVE,0.9954049587249756
2020-12-26,"After chaotic offseason, James Harden drops 44 points, 17 assists in Rockets' opener - Yahoo Sports",Yahoo Sports,Harden to Nets,2021-01-13,-18,-0.4939,NEGATIVE,-0.9975805282592773
2020-12-26,"Houston Rockets guard James Harden should be available Saturday with negative COVID-19 tests, sources say - ABC13 Houston",ABC13 Houston,Harden to Nets,2021-01-13,-18,-0.5719,NEGATIVE,-0.9983695149421692
2020-12-26,"John Wall, DeMarcus Cousins among six Rockets out vs. Trail Blazers - NBA.com",NBA.com,Harden to Nets,2021-01-13,-18,0.0,POSITIVE,0.8068503141403198
2020-12-26,James Harden Dominates in First Rockets Game of the NBA Season - Basketball Forever,Basketball Forever,Harden to Nets,2021-01-13,-18,0.0516,POSITIVE,0.9974367022514343
2020-12-26,Why Rockets’ James Harden is more valuable than Steph Curry - Space City Scoop,Space City Scoop,Harden to Nets,2021-01-13,-18,0.6115,POSITIVE,0.9991118311882019
2020-12-26,"Rumored Harden Trade Target Drubs Rockets, Claims No Extra Motivation - heavy.com",heavy.com,Harden to Nets,2021-01-13,-18,-0.5,NEGATIVE,-0.999594509601593
2020-12-26,"Harden, you're not Jordan - MARCA",MARCA,Harden to Nets,2021-01-13,-18,0.0,NEGATIVE,-0.97382652759552
2020-12-26,The 2020-2021 NBA Season is here! And so is their #wristgame - Time+Tide Watches,Time+Tide Watches,Harden to Nets,2021-01-13,-18,0.0,POSITIVE,0.9825147986412048
2020-12-26,"Smith: For one night, we could picture a future of James Harden in Houston - Houston Chronicle",Houston Chronicle,Harden to Nets,2021-01-13,-18,0.0,POSITIVE,0.9964535236358643
2020-12-26,Rockets Reportedly Make Decision On James Harden For Tonight's Game - The Spun,The Spun,Harden to Nets,2021-01-13,-18,0.0,POSITIVE,0.5943524837493896
2020-12-26,‘Something Else’: Twitter Reacts to James Harden’s Monstrous Numbers Against Portland Trail Blazers - EssentiallySports,EssentiallySports,Harden to Nets,2021-01-13,-18,0.0,NEGATIVE,-0.9952852129936218
2020-12-27,Houston Rockets' James Harden grades 44-point debut in loss 'all right' - ESPN,ESPN,Harden to Nets,2021-01-13,-17,-0.3182,NEGATIVE,-0.8208408951759338
2020-12-27,Rockets' James Harden reminds other NBA teams why they should trade for him with sparkling 44-point debut - CBS Sports,CBS Sports,Harden to Nets,2021-01-13,-17,0.296,POSITIVE,0.9986999034881592
2020-12-27,Reasons for and against a trade for James Harden - Mile High Sports,Mile High Sports,Harden to Nets,2021-01-13,-17,0.0,NEGATIVE,-0.957298755645752
2020-12-27,"The tweet about James Harden that cost Daryl Morey $50,000 - Chron",Chron,Harden to Nets,2021-01-13,-17,0.0,NEGATIVE,-0.9690185785293579
2020-12-27,NBA fines Daryl Morey for violating anti-tampering rules with James Harden tweet - Houston Chronicle,Houston Chronicle,Harden to Nets,2021-01-13,-17,-0.5423,NEGATIVE,-0.9936020970344543
2020-12-27,Philadelphia 76ers president Daryl Morey fined $50K for James Harden-related tweet - ESPN,ESPN,Harden to Nets,2021-01-13,-17,0.0,NEGATIVE,-0.996387243270874
2020-12-27,James Harden Dominates in First Rockets Game of the NBA Season - Basketball Forever,Basketball Forever,Harden to Nets,2021-01-13,-17,0.0516,POSITIVE,0.9974367022514343
2020-12-27,Why Rockets’ James Harden is more valuable than Steph Curry - Space City Scoop,Space City Scoop,Harden to Nets,2021-01-13,-17,0.6115,POSITIVE,0.9991118311882019
2020-12-27,"Rumored Harden Trade Target Drubs Rockets, Claims No Extra Motivation - heavy.com",heavy.com,Harden to Nets,2021-01-13,-17,-0.5,NEGATIVE,-0.999594509601593
2020-12-27,"Harden, you're not Jordan - MARCA",MARCA,Harden to Nets,2021-01-13,-17,0.0,NEGATIVE,-0.97382652759552
2020-12-27,"Smith: For one night, we could picture a future of James Harden in Houston - Houston Chronicle",Houston Chronicle,Harden to Nets,2021-01-13,-17,0.0,POSITIVE,0.9964535236358643
2020-12-27,"Sixers president fined $50,000 by NBA for violating tampering rule - The Peninsula Qatar",The Peninsula Qatar,Harden to Nets,2021-01-13,-17,-0.5423,NEGATIVE,-0.9926493763923645
2020-12-27,‘Something Else’: Twitter Reacts to James Harden’s Monstrous Numbers Against Portland Trail Blazers - EssentiallySports,EssentiallySports,Harden to Nets,2021-01-13,-17,0.0,NEGATIVE,-0.9952852129936218
2020-12-28,Philadelphia 76ers president Daryl Morey fined $50K for James Harden-related tweet - ESPN,ESPN,Harden to Nets,2021-01-13,-16,0.0,NEGATIVE,-0.996387243270874
2020-12-28,Reasons for and against a trade for James Harden - Mile High Sports,Mile High Sports,Harden to Nets,2021-01-13,-16,0.0,NEGATIVE,-0.957298755645752
2020-12-28,"The tweet about James Harden that cost Daryl Morey $50,000 - Chron",Chron,Harden to Nets,2021-01-13,-16,0.0,NEGATIVE,-0.9690185785293579
2020-12-28,NBA fines Daryl Morey for violating anti-tampering rules with James Harden tweet - Houston Chronicle,Houston Chronicle,Harden to Nets,2021-01-13,-16,-0.5423,NEGATIVE,-0.9936020970344543
2020-12-28,"NBA fines 76ers' Daryl Morey $50,000 for tweet about Harden - WHIZ - Fox 5 / Marquee Broadcasting - WHIZ",WHIZ,Harden to Nets,2021-01-13,-16,0.0,NEGATIVE,-0.995469331741333
2020-12-28,NBA fines Daryl Morey $50K for violating anti-tampering rule - NBA.com,NBA.com,Harden to Nets,2021-01-13,-16,-0.5423,NEGATIVE,-0.9984682202339172
2020-12-28,Finding the right fit a tall task for Raptors in pursuit of next superstar - Yahoo Sports Canada,Yahoo Sports Canada,Harden to Nets,2021-01-13,-16,0.3612,POSITIVE,0.9797210693359375
2020-12-28,"Sixers president fined $50,000 by NBA for violating tampering rule - The Peninsula Qatar",The Peninsula Qatar,Harden to Nets,2021-01-13,-16,-0.5423,NEGATIVE,-0.9926493763923645
2020-12-29,"LeBron James extends record streak of 10-point games to 1,000 - NBA.com",NBA.com,Harden to Nets,2021-01-13,-15,0.128,POSITIVE,0.9910484552383423
2020-12-29,LeBron James celebrates 36th birthday with another incredible milestone - Yahoo Sports,Yahoo Sports,Harden to Nets,2021-01-13,-15,0.5719,POSITIVE,0.9996644258499146
2020-12-29,Oklahoma City Thunder’s Lu Dort Is Positioning Himself For NBA All-Defensive Team Honors - Forbes,Forbes,Harden to Nets,2021-01-13,-15,0.5106,POSITIVE,0.9977273344993591
2020-12-29,"Derrick Jones, Jr. Soars with the Blazers - Blazer's Edge",Blazer's Edge,Harden to Nets,2021-01-13,-15,0.0,POSITIVE,0.9995636343955994
2020-12-29,OKC Thunder: Lu Dort’s offensive explosion is the biggest surprise so far - Hoops Habit,Hoops Habit,Harden to Nets,2021-01-13,-15,-0.2263,NEGATIVE,-0.5968682765960693
